province,year,wage_region,unemployment_rate,labour_productivity,trained_labour_rate,log_employed_persons,treatment,cate,cate_lb,cate_ub
Can Tho,2024,II,3.82,218.42,25.19,6.408611159989984,min_wage_growth,-215.3446769544063,-3524.973087175573,3094.2837332654294
Cao Bang,2018,IV,1.05,46.7,20.6,5.848517537788049,min_wage_growth,109.19000951418828,-392.00979047184796,610.3898095002244
Cao Bang,2019,IV,0.79,50.39,20.8,5.847882818629958,min_wage_growth,133.69472822106493,-315.6586607007831,583.0481171429133
Cao Bang,2020,IV,0.96,55.19,21.8,5.846178625614856,min_wage_growth,102.61337138362825,-362.96387314235216,568.1906159096086
Cao Bang,2021,IV,4.29,123.57,24.7,5.058154810064233,min_wage_growth,-39.05352430859897,-1107.7922125871728,1029.6851639700787
Cao Bang,2022,IV,3.73,104.24,25.57,5.306682282879664,min_wage_growth,165.1058880613078,-708.3973909229824,1038.6091670455974
Cao Bang,2023,IV,3.13,101.87,25.9,5.39544407727876,min_wage_growth,121.00339184196919,-641.7610876466979,883.7678713306361
Cao Bang,2024,IV,2.41,108.26,26.1,5.430441519475078,min_wage_growth,-66.54843169314672,-642.734376711304,509.6375133248587
Da Nang,2018,II,4.28,174.33,42.6,6.365903276611023,min_wage_growth,-834.0582365791465,-3046.746872593876,1378.6303994355826
Da Nang,2019,II,3.55,189.66,44.6,6.373746319760489,min_wage_growth,-997.160255512006,-3635.9056353699752,1641.5851243459615
Da Nang,2020,II,9.41,194.43,44.04,6.281200758371324,min_wage_growth,-521.811989466918,-3496.887636311769,2453.263657375611
Da Nang,2021,II,8.06,202.08,48.14,6.282005030408244,min_wage_growth,-543.1022081587025,-3822.6139738304764,2736.4095575130714
Da Nang,2022,II,2.42,198.42,48.54,6.441042229834467,min_wage_growth,-1274.1530747248194,-4194.62253304208,1646.3163835924406
Da Nang,2023,II,1.98,212.99,49.71,6.450754741911053,min_wage_growth,-1152.1541129871982,-3237.088083612528,932.7798576381306
Da Nang,2024,II,1.86,236.61,51.29,6.466751072253305,min_wage_growth,-992.6594639141954,-3034.658718405512,1049.3397905771203
Dak Lak,2018,III,2.03,65.57,14.5,7.013105794589963,min_wage_growth,693.362426269169,-933.6713307890442,2320.396183327382
Dak Lak,2019,III,2.12,71.27,14.6,6.998518774628992,min_wage_growth,549.0144313901125,-1005.3595088455069,2103.3883716257315
Dak Lak,2020,III,2.2,80.54,17.2,6.984457027245514,min_wage_growth,1040.9475772499115,-1156.9472500912254,3238.842404591048
Dak Lak,2021,III,1.05,87.56,18.28,7.01298878657478,min_wage_growth,788.7310748468442,-505.9088364404424,2083.37098613413
Dak Lak,2022,III,0.81,97.05,17.98,7.032791943349829,min_wage_growth,841.8166342409646,-446.070701419844,2129.7039699017732
Dak Lak,2023,III,0.98,103.16,18.28,7.0328007679563616,min_wage_growth,834.7976657307505,-648.1148268793322,2317.710158340833
Dak Lak,2024,III,1.24,123.95,19.65,7.036772749170398,min_wage_growth,929.8787714569219,-1180.8732908325878,3040.6308337464316
Dak Nong,2018,IV,0.76,73.02,13.9,5.915878560151387,min_wage_growth,104.85091181318002,-391.40958795658116,601.1114115829411
Dak Nong,2019,IV,1.14,76.91,14.1,5.913557058231456,min_wage_growth,70.94448848660008,-471.96313980926055,613.8521167824606
Dak Nong,2020,IV,1.79,83.67,14.33,5.905307350656807,min_wage_growth,36.05416699762264,-550.2259923295824,622.3343263248275
Dak Nong,2021,IV,0.66,91.44,15.41,5.957804345615346,min_wage_growth,133.71280629701056,-407.21566714354293,674.641279737564
Dak Nong,2022,IV,0.64,102.38,14.73,5.964530048367777,min_wage_growth,84.24401670277094,-412.5970401668975,581.0850735723706
Dak Nong,2023,IV,0.75,113.71,16.71,5.9724346212011765,min_wage_growth,57.49981837438746,-387.5168338628484,502.5164706116232
Dak Nong,2024,IV,0.55,146.05,17.91,5.983079490573542,min_wage_growth,161.47164537579698,-567.7120013864699,890.6552921380628
Dien Bien,2018,III,0.5,51.07,15.6,5.870426218730926,min_wage_growth,137.0935870915382,-369.57612647967153,643.7633006627478
Dien Bien,2019,III,0.47,55.28,16.1,5.857418736478917,min_wage_growth,155.52416273480932,-355.71082491886705,666.7591503884858
Dien Bien,2020,III,0.45,57.74,16.2,5.862551047014644,min_wage_growth,153.68476467119,-355.6839391221891,663.053468464587
Dien Bien,2021,III,0.51,73.65,18.78,5.702515005089236,min_wage_growth,147.03572834532358,-303.4252557084331,597.4967123990918
Dien Bien,2022,III,0.39,76.36,18.05,5.797819116582584,min_wage_growth,168.33498776017868,-301.2619338969831,637.9319094173404
Dien Bien,2023,III,0.31,82.43,18.2,5.824730865655679,min_wage_growth,169.13858152016957,-325.36580419459517,663.6429672349956
Dien Bien,2024,III,0.56,90.32,18.4,5.849555300925289,min_wage_growth,160.1309776459676,-306.4922232355393,626.7541785274744
Dong Nai,2018,I,2.64,193.83,20.1,7.393072307334305,min_wage_growth,1656.811329441029,-3458.472756942053,6772.095415825703
Dong Nai,2019,I,1.62,198.34,20.0,7.460254374658599,min_wage_growth,1595.0685841251482,-3038.5964933906816,6228.733661640977
Dong Nai,2020,I,1.86,210.62,22.5,7.459269768407129,min_wage_growth,1612.3634572758542,-3391.5313711689632,6616.258285720672
Dong Nai,2021,I,2.22,219.48,21.89,7.449870245575129,min_wage_growth,1542.8828757194847,-3832.78102076108,6918.546772201877
Dong Nai,2022,I,1.81,240.85,22.28,7.465369064246887,min_wage_growth,1545.7238065428196,-3315.0890536575266,6406.536666743163
Dong Nai,2023,I,2.66,246.45,22.8,7.487610573557975,min_wage_growth,1547.7365571239452,-3757.9828050730657,6853.455919320954
Dong Nai,2024,I,2.35,264.91,23.65,7.499871446934364,min_wage_growth,1547.1515088506019,-3393.4492820019345,6487.752299703136
Dong Thap,2018,III,3.6,74.28,11.4,6.931237403129341,min_wage_growth,496.5866471452258,-972.1202063656033,1965.293500656333
Dong Thap,2019,III,1.28,89.63,13.5,6.822284532793,min_wage_growth,128.2461165058526,-502.47615071243024,758.9683837241355
Dong Thap,2020,III,2.79,95.54,14.97,6.795772887015424,min_wage_growth,48.09587786971533,-498.64501294362486,594.8367686830541
Dong Thap,2021,III,5.44,100.19,14.27,6.767446687221425,min_wage_growth,19.94485913533461,-446.2070049794025,486.09672325007165
Dong Thap,2022,III,4.94,113.91,14.44,6.765431056769882,min_wage_growth,-250.68093534429613,-1121.2016909680087,619.8398202796338
Dong Thap,2023,III,4.95,126.18,14.57,6.770812359425775,min_wage_growth,-441.18955117359775,-1468.5923898832448,586.2132875360492
Dong Thap,2024,III,4.19,140.27,16.28,6.776472784261436,min_wage_growth,-130.87334837687624,-1411.621151667569,1149.8744549131384
Gia Lai,2018,III,0.81,65.71,10.4,6.797639028277411,min_wage_growth,137.8199003665665,-466.1317369723432,741.7715377054687
Gia Lai,2019,III,1.08,68.09,12.5,6.800949274664328,min_wage_growth,105.74934130335856,-496.1080731631349,707.6067557699379
Gia Lai,2020,III,1.76,74.26,14.9,6.784796371581689,min_wage_growth,62.71625892933059,-597.0569561148909,722.4894739735506
Gia Lai,2021,III,0.7,83.19,15.9,6.812818029630606,min_wage_growth,223.56700447935333,-410.69217053688186,857.8261794955883
Gia Lai,2022,III,0.52,91.61,15.29,6.8300531633181,min_wage_growth,237.47764491561082,-438.3472659014998,913.3025557327213
Gia Lai,2023,III,0.5,98.77,15.28,6.850962680576504,min_wage_growth,341.550327271742,-343.17131939503645,1026.2719739385186
Gia Lai,2024,III,0.7,114.16,16.22,6.861543787177443,min_wage_growth,355.5782066698519,-501.9253453487259,1213.0817586884295
Ha Giang,2018,IV,0.34,41.89,13.8,6.266915878045537,min_wage_growth,110.02402835680107,-399.7451847188784,619.7932414324805
Ha Giang,2019,IV,0.93,45.82,12.5,6.269096283706261,min_wage_growth,95.77502439204979,-414.8948030258001,606.4448518098272
Ha Giang,2020,IV,1.03,49.45,12.81,6.262311958491202,min_wage_growth,84.14482631501865,-427.4041714626913,595.6938240927193
Ha Giang,2021,IV,4.36,77.84,19.54,5.85941776618765,min_wage_growth,265.12484977544784,-337.2378105502067,867.487510101033
Ha Giang,2022,IV,4.25,83.37,20.64,5.889819343345781,min_wage_growth,281.0166099666038,-466.2988489574137,1028.3320688906977
Ha Giang,2023,IV,3.14,85.27,21.05,5.903070396345386,min_wage_growth,241.75625837552218,-409.4165339906542,892.9290507418069
Ha Giang,2024,IV,2.89,92.48,22.27,5.920639641327703,min_wage_growth,164.0855436782715,-470.4401930792026,798.6112804357456
Ha Nam,2018,III,2.17,99.58,20.8,6.171784101231264,min_wage_growth,32.64320071758418,-637.2414892818078,702.527890717069
Ha Nam,2019,III,1.83,114.25,20.0,6.171491807348564,min_wage_growth,-139.0290023707158,-941.345190665232,663.2871859237936
Ha Nam,2020,III,1.76,130.26,22.05,6.13133517922837,min_wage_growth,65.96657439536449,-1472.5709344164368,1604.5040832071654
Ha Nam,2021,III,1.91,153.76,27.57,6.0692585745480025,min_wage_growth,-206.98514308359188,-1837.0256221492516,1423.0553359820674
Ha Nam,2022,III,0.91,168.36,27.6,6.116642395836211,min_wage_growth,-68.83288538316533,-831.7531950690025,694.0874243022749
Ha Nam,2023,III,1.34,185.82,29.45,6.123588700035024,min_wage_growth,-486.9389328582192,-1703.0801321946374,729.2022664781985
Ha Nam,2024,III,1.89,208.32,32.25,6.134655386698898,min_wage_growth,-659.431008946093,-2343.8398050286487,1024.9777871364624
Ha Noi,2018,I,1.8,215.49,42.0,8.318466604948952,min_wage_growth,968.3299271130561,-3492.047670103667,5428.70752433171
Ha Noi,2019,I,1.78,240.54,48.1,8.306158530677104,min_wage_growth,952.9201787312942,-3594.8858424500822,5500.7261999126695
Ha Noi,2020,I,2.11,251.72,48.5,8.30464085465427,min_wage_growth,907.9930697690079,-4047.0875141770553,5863.07365371507
Ha Noi,2021,I,2.68,278.43,50.27,8.253146913156332,min_wage_growth,970.5936265057401,-4052.454740392651,5993.641993404131
Ha Noi,2022,I,2.22,304.06,50.3,8.27607404276969,min_wage_growth,934.02546288416,-4116.421482396025,5984.472408164344
Ha Noi,2023,I,2.01,319.04,50.77,8.30125362895053,min_wage_growth,884.2946007070386,-3968.393714069839,5736.982915482258
Ha Noi,2024,I,1.77,345.63,53.9,8.321020144131534,min_wage_growth,998.9693705851059,-3488.127173120619,5486.065914292774
Ha Tinh,2018,III,4.97,102.87,24.2,6.523914666970636,min_wage_growth,-54.81457281768873,-987.9188429323477,878.2896972969701
Ha Tinh,2019,III,3.36,113.69,25.0,6.532450733768825,min_wage_growth,-519.2055922554736,-1520.3310428576733,481.91985834672585
Ha Tinh,2020,III,3.18,125.93,25.7,6.483703503998185,min_wage_growth,-993.7198583849782,-2079.659023752755,92.21930698295944
Ha Tinh,2021,III,5.38,184.92,30.48,6.193588731198116,min_wage_growth,-16.703951528028483,-2824.0504379176823,2790.642534861625
Ha Tinh,2022,III,5.43,187.48,30.8,6.220530526173959,min_wage_growth,-62.80119948582859,-2727.1895328537535,2601.587133882096
Ha Tinh,2023,III,5.51,201.63,31.58,6.219137823708588,min_wage_growth,-174.77546054619174,-3236.8201945644196,2887.2692734720354
Ha Tinh,2024,III,4.4,217.31,32.28,6.228037518733853,min_wage_growth,-208.79121258319333,-3271.339605333891,2853.7571801658146
Hai Duong,2018,II,2.75,110.78,17.5,6.944627081757988,min_wage_growth,1106.182519568003,-2176.9153728785004,4389.280412013535
Hai Duong,2019,II,1.99,120.19,22.1,6.960262336461152,min_wage_growth,1026.7191065197258,-2430.350540048459,4483.788753087912
Hai Duong,2020,II,1.7,131.15,24.77,6.9073652029123584,min_wage_growth,971.7769531855653,-1467.6576878492306,3411.2115942220557
Hai Duong,2021,II,1.18,160.97,30.4,6.8352491001952576,min_wage_growth,-6.669789835390638,-1490.1533852504224,1476.8138055796408
Hai Duong,2022,II,1.5,181.15,29.69,6.846198973283031,min_wage_growth,3.808236204181341,-2467.0712627794164,2474.687735187779
Hai Duong,2023,II,1.33,198.22,29.24,6.842032056362808,min_wage_growth,-139.1469484252315,-1845.4903687830179,1567.1964719325547
Hai Duong,2024,II,1.27,224.65,29.42,6.841198722981249,min_wage_growth,-25.704599888614815,-1943.586140351522,1892.176940575582
Hai Phong,2018,I,3.55,189.88,31.3,7.011042647153989,min_wage_growth,1311.835036931782,-3766.861213584313,6390.531287447877
Hai Phong,2019,I,2.06,227.77,31.6,6.994547465284577,min_wage_growth,517.8830098096471,-4561.870730410767,5597.63675003006
Hai Phong,2020,I,2.37,260.68,34.7,6.961115934904424,min_wage_growth,290.4085815365304,-4162.882647641862,4743.699810714921
Hai Phong,2021,I,2.41,309.66,36.01,6.919150110596011,min_wage_growth,65.13608089948687,-4121.8859154273505,4252.158077226323
Hai Phong,2022,I,2.36,356.76,36.45,6.92321515684418,min_wage_growth,92.43143085086463,-4205.474027061418,4390.336888763146
Hai Phong,2023,I,2.35,381.86,36.5,6.927753965488826,min_wage_growth,125.85422702231419,-4258.997524032553,4510.705978077181
Hai Phong,2024,I,2.15,427.62,38.04,6.9319404457704925,min_wage_growth,113.22005036897781,-4301.757896564197,4528.197997302151
Hau Giang,2018,III,1.86,73.65,9.7,6.090585637975789,min_wage_growth,33.591571661641346,-549.6136627414028,616.7968060647347
Hau Giang,2019,III,3.11,87.25,10.8,6.011659254393502,min_wage_growth,92.37787027827338,-432.77638017088475,617.5321207274313
Hau Giang,2020,III,3.05,95.99,14.23,5.969704505325418,min_wage_growth,80.3231628643509,-433.25874933811116,593.9050750668127
Hau Giang,2021,III,5.43,106.11,13.5,5.924843859766086,min_wage_growth,45.70392755640421,-360.66969164030604,452.07754675304864
Hau Giang,2022,III,1.69,119.25,12.48,6.005367452276974,min_wage_growth,-209.13761480093174,-848.9822116783394,430.7069820764758
Hau Giang,2023,III,2.01,143.42,13.7,6.001315863158356,min_wage_growth,-46.23109605067546,-1009.0276865312386,916.5654944297888
Hau Giang,2024,III,2.03,161.96,14.05,6.008321664174405,min_wage_growth,-66.52723149440267,-912.6419948948717,779.5875319059019
Ho Chi Minh city,2018,I,2.89,271.3,36.8,8.41691087098228,min_wage_growth,980.8459232461275,-4061.3996976305853,6023.091544122839
Ho Chi Minh city,2019,I,2.82,286.34,37.1,8.453735685770818,min_wage_growth,969.6123171340957,-4105.5833327077235,6044.8079669759145
Ho Chi Minh city,2020,I,3.91,298.82,38.71,8.431585192866635,min_wage_growth,1016.8600021165473,-4259.551745408146,6293.271749641239
Ho Chi Minh city,2021,I,6.4,308.96,35.55,8.373678415963765,min_wage_growth,1035.0676857879623,-4218.184241862793,6288.319613438716
Ho Chi Minh city,2022,I,4.19,332.11,35.62,8.413495736550331,min_wage_growth,1035.0676857879623,-4218.184241862793,6288.319613438716
Ho Chi Minh city,2023,I,3.8,342.32,36.01,8.448233176532359,min_wage_growth,990.9973853398933,-4309.067010190406,6291.061780870192
Ho Chi Minh city,2024,I,3.42,370.69,37.46,8.466794233832385,min_wage_growth,966.3183281943884,-4218.467388015562,6151.104044404336
Hoa Binh,2018,III,0.64,84.84,17.4,6.301592808389593,min_wage_growth,197.05106501483417,-284.09139538482407,678.1935254144922
Hoa Binh,2019,III,0.65,84.51,17.4,6.315376084541477,min_wage_growth,199.05064081993171,-290.19807618319567,688.2993578229976
Hoa Binh,2020,III,0.44,94.01,18.62,6.270515730360488,min_wage_growth,161.29920368875747,-322.4039992184628,645.0024065959775
Hoa Binh,2021,III,2.96,111.09,23.63,6.14025086443609,min_wage_growth,-78.21639330169327,-851.6107016715905,695.1779150682037
Hoa Binh,2022,III,1.21,117.61,23.85,6.20955535478554,min_wage_growth,-138.72083787542462,-813.4291213193517,535.9874455685023
Hoa Binh,2023,III,1.09,122.86,23.75,6.214408078419525,min_wage_growth,-90.88053099702186,-766.2579121907071,584.4968501966631
Hoa Binh,2024,III,1.19,139.67,25.62,6.231779816930511,min_wage_growth,-8.773305170586363,-887.7281271086425,870.1815167673886
Hue,2018,III,4.47,81.1,22.7,6.380664762750111,min_wage_growth,162.29525479089588,-415.239015861212,739.8295254430037
Hue,2019,III,4.21,88.49,22.7,6.392704073340121,min_wage_growth,148.25192926184312,-399.85119426165545,696.3550527852856
Hue,2020,III,4.29,98.08,23.15,6.330255521948153,min_wage_growth,108.8105328085802,-683.7167977264806,901.3378633436408
Hue,2021,III,3.6,104.67,28.73,6.328561588498037,min_wage_growth,-222.17567825451653,-1098.292584332719,653.9412278236857
Hue,2022,III,3.55,114.21,29.81,6.3605595419064205,min_wage_growth,-689.4176448358329,-1865.8477674803732,487.012477808707
Hue,2023,III,2.51,123.0,30.12,6.376862993065832,min_wage_growth,-1205.0107401040161,-3019.0828658361525,609.0613856281198
Hue,2024,III,2.35,133.3,31.3,6.394860850047035,min_wage_growth,-1038.1557806472508,-3130.787871893248,1054.476310598746
Hung Yen,2018,II,0.93,114.94,20.4,6.583630497813814,min_wage_growth,21.68097955619285,-666.3242913365561,709.6862504489665
Hung Yen,2019,II,2.08,129.73,25.3,6.570294553967209,min_wage_growth,-562.0098642665589,-1942.8605848778557,818.8408563447371
Hung Yen,2020,II,2.67,142.25,26.35,6.558481450523715,min_wage_growth,-746.0398280466967,-2814.8194771979843,1322.7398211045906
Hung Yen,2021,II,2.05,169.18,26.66,6.505081272124453,min_wage_growth,-702.9579741724856,-2754.909637289782,1348.9936889448095
Hung Yen,2022,II,1.86,196.43,28.14,6.5101839329930735,min_wage_growth,-900.2639331026103,-2496.0894295479006,695.5615633426787
Hung Yen,2023,II,1.89,209.96,28.19,6.523430138825488,min_wage_growth,-930.0909864677169,-2543.790219349851,683.6082464144163
Hung Yen,2024,II,1.66,227.07,29.28,6.527153500598662,min_wage_growth,-884.383391342383,-3024.091970367778,1255.325187681222
Khanh Hoa,2018,II,3.46,114.63,18.8,6.525747874937121,min_wage_growth,-293.65666296780506,-1895.4421169766133,1308.1287910410028
Khanh Hoa,2019,II,3.49,129.1,22.8,6.510139285817371,min_wage_growth,-706.9745499266975,-2665.3718786922054,1251.4227788388112
Khanh Hoa,2020,II,4.7,124.08,23.88,6.465382380850588,min_wage_growth,-720.794824003563,-1991.1236573272295,549.5340093197887
Khanh Hoa,2021,II,5.72,133.9,25.57,6.383439065033647,min_wage_growth,-248.0391276075817,-2492.4283400148706,1996.350084799707
Khanh Hoa,2022,II,3.37,148.61,25.3,6.478755387740309,min_wage_growth,-464.7453749977084,-3500.3024507025593,2570.8117007071414
Khanh Hoa,2023,II,2.44,167.19,25.3,6.503584333084686,min_wage_growth,-724.7861201613294,-3927.8157237284227,2478.2434834057617
Khanh Hoa,2024,II,2.5,194.36,26.23,6.5240320929923765,min_wage_growth,-733.229793304349,-3319.3315089068074,1852.871922298109
Kien Giang,2018,II,3.04,97.35,15.4,6.822741904655181,min_wage_growth,202.4880409352211,-640.0810466279003,1045.057128498342
Kien Giang,2019,II,3.56,103.16,13.6,6.82637167270576,min_wage_growth,104.77597615693226,-604.0952887896932,813.6472411035573
Kien Giang,2020,II,4.35,108.45,14.76,6.7879351698998285,min_wage_growth,-57.794353713638934,-731.9835240613239,616.3948166340465
Kien Giang,2021,II,4.52,117.8,15.75,6.777703539621864,min_wage_growth,-300.02289642263906,-1737.8482201986026,1137.8024273533242
Kien Giang,2022,II,2.82,128.18,16.04,6.808928924675242,min_wage_growth,-382.81336488882573,-1749.42116284955,983.7944330718982
Kien Giang,2023,II,2.97,141.45,16.8,6.802728041114431,min_wage_growth,-35.71870408941847,-1494.122232096618,1422.684823917781
Kien Giang,2024,II,3.17,158.84,17.42,6.804148779693367,min_wage_growth,-82.69590737153132,-1969.9578286728342,1804.5660139306815
Kon Tum,2018,IV,1.0,64.88,18.0,5.73747511562267,min_wage_growth,144.94032420186696,-324.48254379271935,614.3631921964532
Kon Tum,2019,IV,1.16,70.08,12.9,5.745148321262097,min_wage_growth,66.15017590852281,-464.70066559657784,597.0010174136156
Kon Tum,2020,IV,1.05,77.17,15.98,5.735604086979157,min_wage_growth,138.52278716309286,-420.5645023835011,697.6100767097472
Kon Tum,2021,IV,0.51,86.56,18.17,5.74795883698903,min_wage_growth,172.81327815270782,-301.36803749595344,646.9945938013691
Kon Tum,2022,IV,0.67,95.89,17.6,5.788215530631031,min_wage_growth,169.1078811214983,-322.79917524938463,661.014937492381
Kon Tum,2023,IV,0.65,103.69,17.82,5.817825190696861,min_wage_growth,145.64452888533188,-302.8064352860565,594.0954930567202
Kon Tum,2024,IV,0.55,118.33,18.66,5.842297262846187,min_wage_growth,54.01871164090653,-417.30682382858583,525.3442471103988
Lai Chau,2018,IV,0.33,67.68,14.2,5.603151497817383,min_wage_growth,109.78010730496621,-380.9034243434856,600.463638953438
Lai Chau,2019,IV,0.54,63.81,13.3,5.64112662462513,min_wage_growth,105.83807213868789,-376.48880625418013,588.1649505315559
Lai Chau,2020,IV,0.42,71.92,12.53,5.645588230411475,min_wage_growth,106.33575046216943,-374.06653479011146,586.7380357144359
Lai Chau,2021,IV,2.28,129.5,25.61,5.106006078124714,min_wage_growth,75.85217479508381,-1101.9299349014955,1253.6342844916628
Lai Chau,2022,IV,1.23,117.09,23.84,5.330300412401088,min_wage_growth,-128.32907741241456,-689.8809271884357,433.2227723635958
Lai Chau,2023,IV,1.21,115.33,23.8,5.373053712662054,min_wage_growth,-122.14286383434087,-641.2859296342405,397.0002019656337
Lai Chau,2024,IV,1.43,129.35,23.8,5.443672334407408,min_wage_growth,-84.5172374256179,-1006.0203909045327,836.9859160532966
Lam Dong,2018,II,0.08,91.35,16.6,6.674952729373308,min_wage_growth,204.81223670510605,-410.4057330735916,820.0302064838036
Lam Dong,2019,II,0.84,102.93,16.7,6.638227417110398,min_wage_growth,174.83372400347406,-473.61133779099407,823.2787857979881
Lam Dong,2020,II,0.98,107.96,18.5,6.637231818621117,min_wage_growth,144.25700815078008,-472.7817762914371,761.2957925929959
Lam Dong,2021,II,1.49,115.3,20.49,6.6444926110711,min_wage_growth,-126.49226852463826,-915.5123808334904,662.5278437840975
Lam Dong,2022,II,0.65,130.72,21.8,6.6764157320683895,min_wage_growth,119.77659961383416,-602.3319157524448,841.885114980113
Lam Dong,2023,II,0.53,143.63,22.65,6.679046269195045,min_wage_growth,109.12726414160501,-649.9485871265246,868.2031154097344
Lam Dong,2024,II,0.74,170.73,23.03,6.6810930443563015,min_wage_growth,54.49109978576207,-890.9742039845999,999.9564035561239
Lang Son,2018,III,3.08,61.26,19.8,6.1830142268310135,min_wage_growth,215.20381332129676,-461.87728691724374,892.2849135599519
Lang Son,2019,III,2.82,67.3,16.5,6.188941511672941,min_wage_growth,186.72287079344773,-480.4472358954941,853.8929774823894
Lang Son,2020,III,1.84,72.73,21.0,6.17314006192842,min_wage_growth,65.66019920726134,-628.225692966949,759.5460913814717
Lang Son,2021,III,7.82,125.3,27.8,5.703715805767214,min_wage_growth,-94.59478208224438,-1449.7937648158454,1260.604200651116
Lang Son,2022,III,6.34,136.48,28.5,5.724303797876949,min_wage_growth,129.63392604975346,-1386.4242030592127,1645.6920551592802
Lang Son,2023,III,4.28,148.05,27.63,5.753651421809336,min_wage_growth,247.75967441695087,-1240.9573392423881,1736.4766880762834
Lang Son,2024,III,4.17,158.16,29.01,5.771347660818625,min_wage_growth,110.58468773511672,-1806.2983436167556,2027.4677190869884
Lao Cai,2018,III,1.08,102.43,17.1,6.08100813201797,min_wage_growth,94.20281691717699,-432.29497331242436,620.7006071467256
Lao Cai,2019,III,1.81,116.65,19.5,6.059590376155582,min_wage_growth,-170.8702831032448,-940.9556822833445,599.2151160768548
Lao Cai,2020,III,1.62,126.03,20.99,6.055072948318093,min_wage_growth,-131.47628015695716,-1089.4200392126918,826.4674788987772
Lao Cai,2021,III,1.94,150.86,24.59,5.929535950485816,min_wage_growth,74.89181823358582,-1666.650971323375,1816.4346077905461
Lao Cai,2022,III,1.47,169.54,22.74,5.9681703313049,min_wage_growth,-55.64592141954893,-1067.5416701678562,956.2498273287581
Lao Cai,2023,III,1.49,169.78,22.77,5.97105773733032,min_wage_growth,-57.146113454295254,-1052.8979148120472,938.6056879034567
Lao Cai,2024,III,1.6,187.34,24.0,5.974089470923892,min_wage_growth,-173.5125460716969,-1286.8365443090415,939.8114521656471
Long An,2018,II,2.34,113.79,16.1,6.876924868589534,min_wage_growth,592.8342541942611,-1727.0586239476065,2912.7271323361283
Long An,2019,II,5.34,123.21,16.7,6.909304078971988,min_wage_growth,958.6704476706907,-1777.9549613890351,3695.29585673173
Long An,2020,II,2.15,129.71,15.93,6.916586171616892,min_wage_growth,820.4621530282269,-1794.207393063311,3435.1316991197646
Long An,2021,II,2.28,141.78,15.13,6.879314651350287,min_wage_growth,618.259867393998,-1281.027258331204,2517.5469931191997
Long An,2022,II,1.89,159.5,15.08,6.889601491602005,min_wage_growth,607.7718227459146,-1742.9408348844408,2958.4844803762694
Long An,2023,II,1.89,164.04,15.94,6.902823135936575,min_wage_growth,725.5942683644151,-2143.577335662124,3594.7658723909535
Long An,2024,II,1.99,181.53,17.16,6.9092641400784895,min_wage_growth,928.9990875331323,-1759.2690690147397,3617.2672440788565
Nam Dinh,2018,III,0.68,57.54,15.9,6.987370202861539,min_wage_growth,528.7245001111789,-450.9719923647267,1508.4209925870844
Nam Dinh,2019,III,1.31,66.91,17.7,6.946071737266341,min_wage_growth,612.6021275883506,-585.5871945380638,1810.791449714765
Nam Dinh,2020,III,1.68,75.18,20.07,6.918596302160012,min_wage_growth,596.779125224562,-1151.5386794076899,2345.096929856813
Nam Dinh,2021,III,1.71,87.6,22.01,6.839358658273784,min_wage_growth,376.3756810560423,-916.6914443599103,1669.4428064719946
Nam Dinh,2022,III,1.65,94.91,21.5,6.858565034791365,min_wage_growth,483.69257525304926,-1080.82590591938,2048.211056425478
Nam Dinh,2023,III,1.57,101.93,21.69,6.862171967360172,min_wage_growth,532.5956620439907,-922.3327453267668,1987.524069414748
Nam Dinh,2024,III,1.25,116.15,23.75,6.864357052156667,min_wage_growth,363.48412605139066,-707.1156997421289,1434.0839518449102
Nghe An,2018,III,1.28,62.74,20.8,7.557848810064582,min_wage_growth,756.6499286727462,-862.706262830837,2376.006120176329
Nghe An,2019,III,1.3,69.83,20.7,7.551901273109019,min_wage_growth,754.9466019639839,-852.3079647559522,2362.2011686839196
Nghe An,2020,III,1.26,76.01,20.76,7.552940452355972,min_wage_growth,737.8052405453159,-817.5737248922052,2293.1842059828364
Nghe An,2021,III,2.11,99.05,23.37,7.371904303426078,min_wage_growth,1380.9222213083217,-1806.5850908138596,4568.429533430093
Nghe An,2022,III,1.77,110.55,25.29,7.375850839021065,min_wage_growth,1279.4938387122984,-1664.2007505821023,4223.188428006697
Nghe An,2023,III,2.03,118.38,25.66,7.376026157882693,min_wage_growth,1485.6925805013877,-2319.576642943126,5290.961803945396
Nghe An,2024,III,2.08,131.72,26.53,7.378596057720434,min_wage_growth,1761.3635848967904,-2268.191867850509,5790.919037644089
Ninh Binh,2018,III,1.36,91.87,27.4,6.356541594310858,min_wage_growth,-64.38417646127954,-804.1044519342082,675.3360990116489
Ninh Binh,2019,III,0.52,106.7,28.9,6.361544244545351,min_wage_growth,-36.76935718784221,-690.5560650627724,617.0173506870879
Ninh Binh,2020,III,1.36,120.51,30.16,6.322475469291199,min_wage_growth,-463.1195553744565,-1683.7267112584855,757.487600509802
Ninh Binh,2021,III,1.34,147.97,31.74,6.177217709203632,min_wage_growth,-384.4474118392638,-1718.2894950145414,949.3946713360135
Ninh Binh,2022,III,1.32,166.37,31.79,6.181051314893349,min_wage_growth,-481.7010695937423,-1568.6084494310676,605.2063102435826
Ninh Binh,2023,III,1.28,173.61,33.61,6.189044106290917,min_wage_growth,-497.3722390353286,-1612.757123233574,618.0126451629162
